project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,SumOfEdgeWeights,TotalNumberOfChanges,smellType,vertexId,vertexLabel
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,531.7036837812251,37.44425902832424,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.security.authenticator, kafka.test, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.controller, org.apache.kafka.common.security.auth, org.apache.kafka, org.apache.kafka.server.metrics, org.apache.kafka.common.config.internals, org.apache.kafka.common.protocol, kafka.test.annotation, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.protocol.types, org.apache.kafka.common.config, org.apache.kafka.clients.consumer.internals, kafka.test.junit, org.apache.kafka.common.security.scram.internals, org.apache.kafka.common, kafka, org.apache.kafka.streams, org.apache.kafka.common.utils, kafka.testkit, org.apache.kafka.common.record]",75567;76078;74767;74800;75781;75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;74822,0.0,,0.0,0.0,0.0,4.148148148148148,2.5555555555555554,193,7.588624759682045E-5,1,7.9831428482437605,CIRCLE,27,4436,22,2.137906620690639,1.1799206437494256,0.0,4175,0,cyclicDep,197489,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,446.2712520691084,29.87018540780283,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.config, org.apache.kafka.common.security.authenticator, kafka.test.junit, org.apache.kafka.common.security.scram.internals, kafka.test, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.controller, org.apache.kafka.common.security.auth, org.apache.kafka, org.apache.kafka.server.metrics, kafka, org.apache.kafka.streams, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, kafka.testkit, kafka.test.annotation, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75567;76078;74767;74800;75781;75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;76183,0.0,,0.0,0.0,0.0,4.041666666666667,2.532608695652174,138,6.031510043297723E-5,1,7.9831428482437605,CIRCLE,24,3125,14,2.2263416678987578,1.1272425663550176,0.0,1916,0,cyclicDep,197520,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,347.2685652271623,25.440180957069384,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, kafka.test.junit, kafka.test, org.apache.kafka.test, org.apache.kafka.controller, org.apache.kafka, org.apache.kafka.server.metrics, kafka, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, kafka.testkit, kafka.test.annotation, org.apache.kafka.common.network, org.apache.kafka.common.record]",75567;76078;74767;74800;75781;75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75926,0.0,,0.0,0.0,0.0,3.1875,2.35,67,5.1268741480043425E-5,1,7.3439476618984,CIRCLE,16,2236,12,2.242173889331512,1.0851267207105353,0.0,1078,0,cyclicDep,197548,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,545.3719546836063,39.9157142412188,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.security.authenticator, kafka.test, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.controller, org.apache.kafka.common.security.auth, org.apache.kafka, org.apache.kafka.common.config.internals, org.apache.kafka.common.protocol, kafka.test.annotation, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.protocol.types, org.apache.kafka.common.config, org.apache.kafka.clients.consumer.internals, org.apache.kafka.server.policy, kafka.test.junit, org.apache.kafka.common.security.scram.internals, org.apache.kafka.common, kafka, org.apache.kafka.streams, org.apache.kafka.common.utils, kafka.testkit, org.apache.kafka.common.record]",74475;76078;74767;74800;75781;75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;75365,0.0,,0.0,0.0,0.0,4.148148148148148,2.5527065527065527,192,7.588624759682045E-5,1,7.9831428482437605,CIRCLE,27,4667,25,2.137906620690639,1.1800513398157457,0.0,4180,0,cyclicDep,197568,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,463.84739238992336,31.932571392975042,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.config, org.apache.kafka.common.security.authenticator, org.apache.kafka.server.policy, kafka.test.junit, org.apache.kafka.common.security.scram.internals, kafka.test, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.controller, org.apache.kafka.common.security.auth, org.apache.kafka, kafka, org.apache.kafka.streams, org.apache.kafka.common.config.internals, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, kafka.testkit, kafka.test.annotation, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",74475;76078;74767;74800;75781;75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75616,0.0,,0.0,0.0,0.0,4.041666666666667,2.528985507246377,137,6.031510043297723E-5,1,7.9831428482437605,CIRCLE,24,3376,16,2.2263416678987578,1.1273415501987198,0.0,1920,0,cyclicDep,197599,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,273.47624891854474,21.694280082543624,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.controller, org.apache.kafka, kafka, org.apache.kafka.streams, kafka.test.junit, kafka.testkit, kafka.test.annotation, kafka.test, org.apache.kafka.test]",76078;74767;74800;75781;75517;74494;74637;74969;75243,0.0,,0.0,0.0,0.0,1.6666666666666667,2.3055555555555554,19,2.255845817325942E-5,1,6.541071557334325,CIRCLE,9,1748,11,1.8856180831641267,1.3085073014793196,0.0,138,0,cyclicDep,197627,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,393.7753241056644,32.01152570486694,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, kafka.test.junit, kafka.test, org.apache.kafka.test, org.apache.kafka.controller, org.apache.kafka, kafka, org.apache.kafka.timeline, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, kafka.testkit, kafka.test.annotation, org.apache.kafka.common.network, org.apache.kafka.common.record]",74766;76078;74767;74800;75781;75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75041,0.0,,0.0,0.0,0.0,3.125,2.316666666666667,67,5.138443031549704E-5,1,7.3439476618984,CIRCLE,16,2875,19,2.2043990110685496,1.0876835732673154,0.0,1112,0,cyclicDep,197640,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,267.81056148885375,21.336577682429336,0.0,CONTAINER,PACKAGE,"[org.apache.kafka, kafka, org.apache.kafka.streams, kafka.test.junit, kafka.testkit, kafka.test.annotation, kafka.test, org.apache.kafka.test]",74767;74800;75781;75517;74494;74637;74969;75086,0.0,,0.0,0.0,0.0,1.375,2.25,16,2.469481428952615E-5,1,6.433220225717173,CIRCLE,8,1733,11,1.79843682124227,1.4047114599497954,0.0,130,0,cyclicDep,197660,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,2018.5400102524713,145.23035250100548,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.clients, kafka.test, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka, org.apache.kafka.common.config.internals, org.apache.kafka.common.protocol, kafka.test.annotation, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.protocol.types, org.apache.kafka.common.config, org.apache.kafka.clients.consumer.internals, kafka.test.junit, org.apache.kafka.common.security.scram.internals, org.apache.kafka.common, kafka, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.record]",74800;75781;75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;74325;75692,0.0,,0.0,0.0,0.0,4.28,2.44,195,8.549341961825559E-5,1,8.068352916722526,CIRCLE,25,62590,324,2.049780476051033,1.2054321493417481,0.0,5260,0,cyclicDep,197672,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,392.07683565964516,25.745373834814345,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, kafka.test.junit, kafka.test, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka, kafka, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, kafka.test.annotation, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",74800;75781;75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;75969,0.0,,0.0,0.0,0.0,3.625,2.408333333333333,78,5.833594043915167E-5,1,7.140481959031699,CIRCLE,16,3015,13,2.2043990110685496,1.091603051581582,0.0,1444,0,cyclicDep,197701,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,321.9919827767218,22.498875118079372,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka, kafka, org.apache.kafka.streams, kafka.test.junit, org.apache.kafka.common.protocol, kafka.test.annotation, org.apache.kafka.common.network, kafka.test, org.apache.kafka.test, org.apache.kafka.common.record]",74800;75781;75517;74494;74637;74969;75147;75501;75488;74940;76089;75632,0.0,,0.0,0.0,0.0,3.0833333333333335,2.1363636363636362,43,4.173685277780782E-5,1,6.783666088339301,CIRCLE,12,2253,11,2.289771944005681,1.1266249360618972,0.0,816,0,cyclicDep,197721,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,419.7850820568342,27.11874900952733,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.security.authenticator, kafka.test.junit, kafka.test, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka, kafka, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, kafka.test.annotation, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",74800;75781;75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;76177,0.0,,0.0,0.0,0.0,3.888888888888889,2.366013071895425,97,6.269833748001755E-5,1,7.521387698483775,CIRCLE,18,3115,13,2.208289657150199,1.0831546397838745,0.0,1685,0,cyclicDep,197737,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,342.3414109591587,24.35711887452481,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, kafka.test.junit, kafka.test, org.apache.kafka.test, org.apache.kafka, kafka, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, kafka.test.annotation, org.apache.kafka.common.network, org.apache.kafka.common.record]",74800;75781;75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75711,0.0,,0.0,0.0,0.0,3.230769230769231,2.1666666666666665,54,6.195936207728903E-5,1,7.3439476618984,CIRCLE,13,2173,11,2.258448962446646,1.0791338723855879,0.0,994,0,cyclicDep,197759,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,242.75194803200353,19.678017364244038,0.0,CONTAINER,PACKAGE,"[org.apache.kafka, kafka, org.apache.kafka.streams, kafka.test.junit, kafka.test.annotation, kafka.test, org.apache.kafka.test]",74800;75781;75517;74494;74637;74969;75526,0.0,,0.0,0.0,0.0,1.5714285714285714,2.0952380952380953,14,2.752605901194272E-5,1,5.9331454741178,CIRCLE,7,1674,11,1.8405855323893037,1.3058389715049608,0.0,125,0,cyclicDep,197776,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,396.8635195212988,25.93525555112655,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.security.authenticator, kafka.test, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka, kafka, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, kafka.test.annotation, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75781;75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;76070,0.0,,0.0,0.0,0.0,4.117647058823529,2.3676470588235294,88,6.602609290811597E-5,1,7.19314567168068,CIRCLE,17,3044,13,2.0546175525379975,1.1167759763331582,0.0,1659,0,cyclicDep,197787,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,2018.4755088221636,145.23035250100548,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.clients.consumer.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.clients, org.apache.kafka.common.security.scram.internals, kafka.test, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common, org.apache.kafka.common.security.auth, org.apache.kafka, kafka, org.apache.kafka.common.config.internals, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;74325;75339,0.0,,0.0,0.0,0.0,4.6521739130434785,2.505928853754941,182,9.242290122853835E-5,1,8.068352916722526,CIRCLE,23,62586,324,1.683905802698877,1.1749040945123344,0.0,5223,0,cyclicDep,197814,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,392.27185026292943,25.745373834814345,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.clients.admin.internals, kafka.test, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka, kafka, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74473,0.0,,0.0,0.0,0.0,4.142857142857143,2.5164835164835164,68,6.584044891617278E-5,1,7.140481959031699,CIRCLE,14,3018,13,1.8461211404742979,1.062473139804116,0.0,1410,0,cyclicDep,197841,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,544.8976344192072,37.84392967641267,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.clients.consumer, org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.clients.consumer.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.security.scram.internals, kafka.test, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common, org.apache.kafka.common.security.auth, org.apache.kafka, kafka, org.apache.kafka.common.config.internals, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;75822;74512;75503;75002,0.0,,0.0,0.0,0.0,4.681818181818182,2.5757575757575757,159,9.19314439199185E-5,1,8.068352916722526,CIRCLE,22,4561,22,1.715871462561534,1.1814296175526016,0.0,3994,0,cyclicDep,197859,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,435.9481152043266,29.16057213284764,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka.common.config, org.apache.kafka.clients.admin.internals, org.apache.kafka.common.security.authenticator, org.apache.kafka.common.security.scram.internals, kafka.test, org.apache.kafka.test, org.apache.kafka.clients.admin, org.apache.kafka.common.security.auth, org.apache.kafka, kafka, org.apache.kafka.common.config.internals, org.apache.kafka.streams, org.apache.kafka.common.utils, org.apache.kafka.common.protocol, org.apache.kafka.common.network, org.apache.kafka.common.internals, org.apache.kafka.common.record]",75517;74494;74637;74969;75147;75501;75488;74940;76089;76091;75891;75539;74870;74815;76051;75300;76096;76120;76036,0.0,,0.0,0.0,0.0,4.631578947368421,2.52046783625731,107,7.47960785008162E-5,1,7.793490723101694,CIRCLE,19,3129,14,1.812544774497112,1.0778969196696546,0.0,1763,0,cyclicDep,197885,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,307.6656766425401,21.935460854383535,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka, kafka, org.apache.kafka.streams, org.apache.kafka.common.protocol, org.apache.kafka.common.network, kafka.test, org.apache.kafka.test, org.apache.kafka.common.record]",75517;74494;74637;74969;75147;75501;75488;74940;76089;76002,0.0,,0.0,0.0,0.0,3.7,2.2444444444444445,35,4.8923347113368606E-5,1,6.613790296138079,CIRCLE,10,2164,11,2.0024984394500787,1.0985961861607356,0.0,785,0,cyclicDep,197908,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,310.2847576032696,21.935460854383535,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.protocol.types, org.apache.kafka.common.requests, org.apache.kafka, kafka, org.apache.kafka.streams, org.apache.kafka.common.protocol, kafka.test, org.apache.kafka.test, org.apache.kafka.common.record]",75517;74494;74637;74969;75147;75501;75488;74940;76080,0.0,,0.0,0.0,0.0,3.5555555555555554,2.1944444444444446,27,4.639604293244555E-5,1,6.613790296138079,CIRCLE,9,2201,11,2.0608041101101566,1.150348846713814,0.0,717,0,cyclicDep,197922,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,237.1043738559288,18.857586870710424,0.0,CONTAINER,PACKAGE,"[org.apache.kafka.common.requests, org.apache.kafka, kafka, org.apache.kafka.streams, kafka.test, org.apache.kafka.test]",75517;74494;74637;74969;75147;75591,0.0,,0.0,0.0,0.0,2.6666666666666665,2.1333333333333333,10,3.8317068632814736E-5,1,5.685776372879882,CIRCLE,6,1739,11,1.9720265943665387,1.1469767022723503,0.0,105,0,cyclicDep,197935,smell
